content,label,tokens
化学性能,0,"['化学', '性能']"
离子交换树脂的交换反应具有可逆性因此既可以交换也可以再生可反复使用,0,"['离子交换', '树脂', '的', '交换', '反应', '具有', '可逆性', '因此', '既', '可以', '交换', '也', '可以', '再生', '可', '反复', '使用']"
具有酸碱性型阳离子交换树脂和型阴离子交换树脂等的性能与电解质酸碱相同在水中能电离出和的能力,0,"['具有', '酸碱性', '型', '阳离子', '交换', '树脂', '和', '型', '阴离子', '交换', '树脂', '等', '的', '性能', '与', '电解质', '酸碱', '相同', '在', '水中', '能', '电离', '出', '和', '的', '能力']"
具有中和与水解性能因它具电解质性质能与酸碱进行中和反应也能进行水解,0,"['具有', '中', '和', '与', '水解', '性能', '因', '它', '具', '电解质', '性质', '能', '与', '酸碱', '进行', '中', '和', '反应', '也', '能', '进行', '水解']"
离子交换树脂吸着各种离子的能力不一具有选择性,0,"['离子交换', '树脂', '吸着', '各种', '离子', '的', '能力', '不', '一', '具有', '选择性']"
交换容量表示其交换离子量的多少根据树脂的形态可分平衡交换容量全交换容量工作交换容量等,0,"['交换', '容量', '表示', '其', '交换', '离子', '量', '的', '多少', '根据', '树脂', '的', '形态', '可', '分', '平衡', '交换', '容量', '全', '交换', '容量', '工作', '交换', '容量', '等']"
离子交换树脂的结构是怎样的,1,"['离子交换', '树脂', '的', '结构', '是', '怎样', '的']"
离子交换树脂结构主要由高分子骨架和活性基团两部分组成,0,"['离子交换', '树脂', '结构', '主要', '由', '高分子', '骨架', '和', '活性', '基团', '两', '部分', '组成']"
高分子骨架,0,"['高分子', '骨架']"
也称母体结构它具有网状结构是不溶于酸或碱的高分子物质高分子骨架按其聚合单体可以分为苯乙烯系酚醛系及丙烯酸系等,0,"['也', '称', '母体', '结构', '它', '具有', '网状结构', '是', '不', '溶于', '酸', '或', '碱', '的', '高分子', '物质', '高分子', '骨架', '按', '其', '聚合', '单体', '可以', '分为', '苯乙烯', '系', '酚醛', '系及', '丙烯酸', '系等']"
活性基团,0,"['活性', '基团']"
它牢固地结合在高分子骨架上由不能自由移动的官能团离子和可以自由移动的可交换离子两部分组成其中官能团离子决定离子交换树脂的酸碱性和交换能力的强弱官能团离子是强酸的就叫强酸性离子交换树脂是强碱的就叫强碱性离子交换树脂同样按官能团离子的性质还可以有弱酸弱碱和其他类型的离子交换树脂可交换离子现代交换理论把离子交换树脂看做是一种胶体型物质高分子骨架是胶核活性基团作为高分子骨架表面的双电层官能团和部分可交换离子组成吸附层另一部分可交换离子组成扩散层由于可交换离子组成吸附层另一部分可交换离子组成扩散层由于可交换离子是可以自由移动的因而可以与水中同符号的离子发生交换反应,0,"['它', '牢固地', '结合', '在', '高分子', '骨架', '上', '由', '不能', '自由', '移动', '的', '官能团', '离子', '和', '可以', '自由', '移动', '的', '可', '交换', '离子', '两', '部分', '组成', '其中', '官能团', '离子', '决定', '离子交换', '树脂', '的', '酸碱性', '和', '交换', '能力', '的', '强弱', '官能团', '离子', '是', '强酸', '的', '就', '叫', '强', '酸性', '离子交换', '树脂', '是', '强碱', '的', '就', '叫', '强', '碱性', '离子交换', '树脂', '同样', '按', '官能团', '离子', '的', '性质', '还', '可以', '有', '弱酸', '弱碱', '和', '其他', '类型', '的', '离子交换', '树脂', '可', '交换', '离子', '现代', '交换', '理论', '把', '离子交换', '树脂', '看做', '是', '一种', '胶体', '型', '物质', '高分子', '骨架', '是', '胶核', '活性', '基团', '作为', '高分子', '骨架', '表面', '的', '双电层', '官能团', '和', '部分', '可', '交换', '离子', '组成', '吸附', '层', '另', '一部分', '可', '交换', '离子', '组成', '扩散', '层', '由于', '可', '交换', '离子', '组成', '吸附', '层', '另', '一部分', '可', '交换', '离子', '组成', '扩散', '层', '由于', '可', '交换', '离子', '是', '可以', '自由', '移动', '的', '因而', '可以', '与', '水中', '同', '符号', '的', '离子', '发生', '交换', '反应']"
如果离子交换树脂上的可交换离子为阳离子例如就叫型阳离子交换树脂如果可交换离子为阴离子例如就叫型阴离子交换树脂其余可依次类推,0,"['如果', '离子交换', '树脂', '上', '的', '可', '交换', '离子', '为', '阳离子', '例如', '就', '叫', '型', '阳离子', '交换', '树脂', '如果', '可', '交换', '离子', '为', '阴离子', '例如', '就', '叫', '型', '阴离子', '交换', '树脂', '其余', '可', '依次', '类推']"
离子交换树脂为什么制成球形,1,"['离子交换', '树脂', '为什么', '制成', '球形']"
离子交换树脂根据需要可以制成粉状不规则的颗粒或球状但在化学水处理中使用的离子交换树脂是球状的由于球状树脂制造简单在采用悬浮聚合时可以直接制成球形在体积相同的情况下球状树脂的表面积最大有利于提高交换能力,0,"['离子交换', '树脂', '根据', '需要', '可以', '制成', '粉状', '不规则', '的', '颗粒', '或', '球状', '但', '在', '化学', '水', '处理', '中', '使用', '的', '离子交换', '树脂', '是', '球状', '的', '由于', '球状', '树脂', '制造', '简单', '在', '采用', '悬浮', '聚合', '时', '可以', '直接', '制成', '球形', '在', '体积', '相同', '的', '情况', '下', '球状', '树脂', '的', '表面积', '最大', '有利于', '提高', '交换', '能力']"
球状树脂充填性好阻力较均匀使树脂层各处的流量较均匀而且水通过球状树脂层压力损失小树脂的磨损也小,0,"['球状', '树脂', '充填', '性好', '阻力', '较', '均匀', '使', '树脂层', '各处', '的', '流量', '较', '均匀', '而且', '水', '通过', '球状', '树脂层', '压力', '损失', '小', '树脂', '的', '磨损', '也', '小']"
树脂成球状的质量分数通常用圆球率表示一般要求圆球率在以上,0,"['树脂', '成', '球状', '的', '质量', '分数', '通常', '用', '圆球', '率', '表示', '一般', '要求', '圆球', '率', '在', '以上']"
离子交换树脂的粒度及均匀性对水处理有什么影响,1,"['离子交换', '树脂', '的', '粒度', '及', '均匀', '性', '对', '水', '处理', '有', '什么', '影响']"
树脂粒度的大小对水处理工艺有较大的影响树脂颗粒过大则使交换速度减慢树脂颗粒过小又会使水通过树脂层的压力损失增大树脂的粒度应均匀否则由于小颗粒树脂堵塞了大颗粒间的孔隙会使水流不均和阻力增大,0,"['树脂', '粒度', '的', '大小', '对水', '处理工艺', '有', '较大', '的', '影响', '树脂', '颗粒', '过大则', '使', '交换', '速度', '减慢', '树脂', '颗粒', '过', '小', '又', '会', '使', '水', '通过', '树脂层', '的', '压力', '损失', '增大', '树脂', '的', '粒度', '应', '均匀', '否则', '由于', '小', '颗粒', '树脂', '堵塞', '了', '大', '颗粒', '间', '的', '孔隙', '会', '使', '水流', '不均', '和', '阻力', '增大']"
另外树脂粒度不均匀也使反洗操作不易控制反洗流速过大会冲掉小颗粒树脂而反洗流速过小又不能松动大颗粒树脂使反洗效果变差一般水处理使用的树脂粒度以目为宜也就是在高流速装置中要求粒度范围更窄约这可使流体阻力更小同时树脂球粒的耐压强度较一致,0,"['另外', '树脂', '粒度', '不', '均匀', '也', '使', '反洗', '操作', '不易控制', '反洗', '流速', '过', '大会', '冲掉', '小', '颗粒', '树脂', '而', '反洗', '流速', '过', '小', '又', '不能', '松动', '大', '颗粒', '树脂', '使', '反洗', '效果', '变差', '一般', '水', '处理', '使用', '的', '树脂', '粒度', '以目', '为', '宜', '也', '就是', '在', '高', '流速', '装置', '中', '要求', '粒度', '范围', '更窄', '约', '这', '可', '使', '流体', '阻力', '更', '小', '同时', '树脂', '球粒', '的', '耐压', '强度', '较', '一致']"
什么叫离子交换树脂的溶胀性它与什么因素有关,1,"['什么', '叫', '离子交换', '树脂', '的', '溶胀', '性', '它', '与', '什么', '因素', '有关']"
离子交换树脂是亲水性高分子化合物当将干的离子交换树脂浸入水中时其体积常常要变大这种现象称为溶胀使离子交换树脂含有水分由于树脂具有这种性能因而在其交换和再生过程中会发生胀缩现象多次的胀缩就容易促使颗粒破裂,0,"['离子交换', '树脂', '是', '亲水性', '高分子', '化合物', '当', '将', '干', '的', '离子交换', '树脂', '浸入', '水中', '时其', '体积', '常常', '要', '变大', '这种', '现象', '称为', '溶胀', '使', '离子交换', '树脂', '含有', '水分', '由于', '树脂', '具有', '这种', '性能', '因而', '在', '其', '交换', '和', '再生', '过程', '中', '会', '发生', '胀', '缩', '现象', '多次', '的', '胀', '缩', '就', '容易', '促使', '颗粒', '破裂']"
影响离子交换树脂溶胀的因素有,0,"['影响', '离子交换', '树脂', '溶胀', '的', '因素', '有']"
交联度高交联度树脂的溶胀能力较低,0,"['交联', '度高', '交联', '度', '树脂', '的', '溶胀', '能力', '较', '低']"
活性基团活性基团易电离即交换容量愈高树脂的溶胀性越大,0,"['活性', '基团', '活性', '基团', '易', '电离', '即', '交换', '容量', '愈高', '树脂', '的', '溶胀', '性越', '大']"
溶液浓度溶液中电解质浓度越大树脂内外溶液的渗透压差反而减小树脂的溶胀就小所以对于失水的树脂应将其先浸泡在饱和食盐水中使树脂缓慢膨胀不致破碎就是基于上述道理,0,"['溶液', '浓度', '溶液', '中', '电解质', '浓度', '越大', '树脂', '内外', '溶液', '的', '渗透压', '差', '反而', '减小', '树脂', '的', '溶胀', '就', '小', '所以', '对于', '失水', '的', '树脂', '应', '将', '其', '先', '浸泡', '在', '饱和', '食盐', '水中', '使', '树脂', '缓慢', '膨胀', '不致', '破碎', '就是', '基于', '上述', '道理']"
一般讲强酸性阳离子交换树脂由型变成型强碱阴离子交换树脂由型变成型其体积均增加约,0,"['一般', '讲强', '酸性', '阳离子', '交换', '树脂', '由型', '变成', '型', '强碱', '阴离子', '交换', '树脂', '由型', '变成', '型', '其', '体积', '均', '增加', '约']"
什么叫离子交换,1,"['什么', '叫', '离子交换']"
所谓离子交换就是水中的离子和离子交换树脂上的离子所进行的等电荷摩尔量的反应,0,"['所谓', '离子交换', '就是', '水中', '的', '离子', '和', '离子交换', '树脂', '上', '的', '离子', '所', '进行', '的', '等', '电荷', '摩尔', '量', '的', '反应']"
离子交换的反应过程可以用型阳离子交换树脂和水中交换反应过程为例,0,"['离子交换', '的', '反应', '过程', '可以', '用型', '阳离子', '交换', '树脂', '和', '水中', '交换', '反应', '过程', '为例']"
表示离子交换树脂的交换基团,0,"['表示', '离子交换', '树脂', '的', '交换', '基团']"
,0,['nan']
从上式可知在离子交换反应中水中的阳离子如被转移到树脂上去了而离子交换树脂上的一个可交换的转入水中从水中转移到树脂上的过程中离子的置换过程而树脂上的交换到水中的过程称游离过程因此由于置换和游离过程的结果使得与互换位置这一变化就称为离子交换,0,"['从', '上式', '可知', '在', '离子交换', '反应', '中', '水中', '的', '阳离子', '如', '被', '转移', '到', '树脂', '上去', '了', '而', '离子交换', '树脂', '上', '的', '一个', '可', '交换', '的', '转入', '水中', '从', '水中', '转移', '到', '树脂', '上', '的', '过程', '中', '离子', '的', '置换', '过程', '而', '树脂', '上', '的', '交换', '到', '水中', '的', '过程', '称', '游离', '过程', '因此', '由于', '置换', '和', '游离', '过程', '的', '结果', '使得', '与', '互换', '位置', '这一', '变化', '就', '称为', '离子交换']"
